ts_epoch,ts,offset,step,score,monitor_id,monitor_name,rtt,leap,error
1765212791,2025-12-08 16:53:11,-0.000389477,1,19.999948502,125,defra1-3strqkc,119.777,,
1765212738,2025-12-08 16:52:18,-0.002291944,1,20,112,usiad1-1tcp71g,32.742,,
1765212738,2025-12-08 16:52:18,-0.000422331,1,20,310,usdfw1-762zq1,33.505,,
1765212633,2025-12-08 16:50:33,-0.000390652,1,20,87,usewr3-1a6a7hp,36.838,,
1765212620,2025-12-08 16:50:20,-0.00263996,1,20,172,fihel3-2trgvm8,143.067,,
1765212612,2025-12-08 16:50:12,0.004173636,1,20,140,usdtw1-rg6cyf,60.948,,
1765212563,2025-12-08 16:49:23,-0.000235855,1,20,277,usdca1-3grrbhg,38.894,,
1765212552,2025-12-08 16:49:12,-0.001208046,1,20,325,grskg1-1kb83e2,149.695,,
1765212498,2025-12-08 16:48:18,-0.009165521,1,19.999834061,194,plwaw1-1q8hbq5,157.337,,
1765212494,2025-12-08 16:48:14,0.000003011,1,20,308,ustul1-762zq1,32.711,,
1765212444,2025-12-08 16:47:24,-0.000121299,1,19.999639511,185,plwaw1-2trgvm8,143.749,,
1765212436,2025-12-08 16:47:16,-0.002106559,1,20,112,usiad1-1tcp71g,32.516,,
1765212436,2025-12-08 16:47:16,,1,20,24,recentmedian,,,
1765212436,2025-12-08 16:47:16,-0.000355575,1,20,310,usdfw1-762zq1,33.504,,
1765212379,2025-12-08 16:46:19,0.003516552,1,20,335,nlams1-1x7260p,122.257,,
1765212374,2025-12-08 16:46:14,0.001685682,1,20,174,usmdw1-2trgvm8,39.391,,
1765212370,2025-12-08 16:46:10,-0.000251511,1,20,343,aubwu1-1fcy378,216.078,,
1765212313,2025-12-08 16:45:13,-0.001585965,1,20,98,esmad1-3strqkc,134.337,,
1765212262,2025-12-08 16:44:22,-0.002281201,1,19.999998093,304,jphnd2-3strqkc,161.133,,
1765212261,2025-12-08 16:44:21,-0.000652193,1,20,87,usewr3-1a6a7hp,37.701,,
1765212207,2025-12-08 16:43:27,0.000897006,1,20,351,rootp1-3mf5y85,152.396,,
1765212200,2025-12-08 16:43:20,-0.000419327,1,20,277,usdca1-3grrbhg,39.128,,
1765212150,2025-12-08 16:42:30,0.001184005,1,20,308,ustul1-762zq1,30.416,,
1765212132,2025-12-08 16:42:12,-0.000357898,1,20,310,usdfw1-762zq1,33.441,,
1765212130,2025-12-08 16:42:10,-0.000047643,1,19.999992371,289,rupee1-38crthf,158.812,,
1765212080,2025-12-08 16:41:20,,1,20,24,recentmedian,,,
1765212080,2025-12-08 16:41:20,0.009540027,1,20,170,usday6-1tcp71g,84.596,,
1765212068,2025-12-08 16:41:08,-0.002018532,1,20,112,usiad1-1tcp71g,32.508,,
1765212012,2025-12-08 16:40:12,-0.001174301,1,20,337,aumel1-1fcy378,226.054,,
1765212008,2025-12-08 16:40:08,0.000521874,1,20,129,usmci1-3strqkc,52.126,,
1765212002,2025-12-08 16:40:02,-0.000976586,1,19.999998093,92,frmrs1-3strqkc,121.537,,
1765211993,2025-12-08 16:39:53,0.001317217,1,20,174,usmdw1-2trgvm8,38.549,,
1765211945,2025-12-08 16:39:05,-0.005283422,1,19.337377548,345,sgsin1-1fcy378,235.808,,
1765211932,2025-12-08 16:38:52,-0.000602152,1,20,87,usewr3-1a6a7hp,37.699,,
1765211881,2025-12-08 16:38:01,-0.001249027,1,20,277,usdca1-3grrbhg,40.166,,
1765211879,2025-12-08 16:37:59,0.001685674,1,20,132,usdtw1-1tcp71g,59.987,,
1765211876,2025-12-08 16:37:56,0.002358148,1,20,333,frory1-1x7260p,118.077,,
1765211813,2025-12-08 16:36:53,0.023596509,1,19.996559143,339,zawkf1-1ynx3ss,228.798,,
1765211811,2025-12-08 16:36:51,0.001209687,1,20,308,ustul1-762zq1,30.355,,
1765211807,2025-12-08 16:36:47,-0.000287574,1,20,310,usdfw1-762zq1,33.69,,
1765211753,2025-12-08 16:35:53,,1,20,24,recentmedian,,,
1765211753,2025-12-08 16:35:53,-0.001991697,1,20,112,usiad1-1tcp71g,32.741,,
1765211701,2025-12-08 16:35:01,-0.001607047,1,20,330,mdrmo1-1mvmxwb,152.573,,
1765211692,2025-12-08 16:34:52,-0.006711843,1,19.346403122,110,mykul1-3strqkc,255.978,,
1765211643,2025-12-08 16:34:03,0.001033443,1,20,174,usmdw1-2trgvm8,37.951,,
1765211589,2025-12-08 16:33:09,-0.000383478,1,20,87,usewr3-1a6a7hp,37.254,,
1765211575,2025-12-08 16:32:55,-0.000746315,1,20,277,usdca1-3grrbhg,39.345,,
1765211529,2025-12-08 16:32:09,0.001335863,1,20,354,frlbg1-3mf5y85,108.41,,
1765211526,2025-12-08 16:32:06,-0.001147548,1,19.999904633,323,gbsou1-1j78t0p,113.153,,
1765211478,2025-12-08 16:31:18,0.002380183,1,20,291,belgg3-19sfa9p,122.15,,
1765211477,2025-12-08 16:31:17,0.00927893,1,20,123,cayyz1-3strqkc,53.273,,
1765211477,2025-12-08 16:31:17,0.001258582,1,20,308,ustul1-762zq1,30.581,,
1765211475,2025-12-08 16:31:15,-0.000449973,1,20,310,usdfw1-762zq1,33.659,,
1765211473,2025-12-08 16:31:13,-0.00130632,1,20,165,kemba1-1a6a7hp,227.994,,
1765211422,2025-12-08 16:30:22,-0.001688788,1,20,112,usiad1-1tcp71g,32.668,,
1765211411,2025-12-08 16:30:11,,1,20,24,recentmedian,,,
1765211411,2025-12-08 16:30:11,-0.003724693,1,19.353384018,178,sgsin1-3strqkc,245.656,,
1765211349,2025-12-08 16:29:09,,1,20,24,recentmedian,,,
1765211349,2025-12-08 16:29:09,,-5,-41.152374268,244,ussln3-h1g2f6,0,,network: i/o timeout
1765211268,2025-12-08 16:27:48,-0.000608654,1,20,277,usdca1-3grrbhg,39.878,,
1765211267,2025-12-08 16:27:47,-0.000743204,1,20,87,usewr3-1a6a7hp,37.435,,
1765211266,2025-12-08 16:27:46,0.001681205,1,20,174,usmdw1-2trgvm8,39.255,,
1765211213,2025-12-08 16:26:53,-0.001578596,1,20,261,noosl1-9zpfzp,139.678,,
1765211150,2025-12-08 16:25:50,0.001797635,1,20,308,ustul1-762zq1,32.119,,
1765211146,2025-12-08 16:25:46,-0.000596342,1,20,310,usdfw1-762zq1,34.236,,
1765211098,2025-12-08 16:24:58,-0.001689853,1,20,112,usiad1-1tcp71g,32.446,,
1765211096,2025-12-08 16:24:56,-0.002867718,1,19.999944687,298,uarwn2-1bzrttg,145.345,,
1765211046,2025-12-08 16:24:06,,1,20,24,recentmedian,,,
1765211046,2025-12-08 16:24:06,-0.004359891,1,19.999944687,272,uarwn1-1bzrttg,145.077,,
1765210946,2025-12-08 16:22:26,-0.000326099,1,20,277,usdca1-3grrbhg,38.631,,
1765210943,2025-12-08 16:22:23,-0.003059717,1,19.978515625,243,cayyj1-ged71j,97.776,,
1765210887,2025-12-08 16:21:27,-0.000697608,1,20,87,usewr3-1a6a7hp,37.479,,
1765210874,2025-12-08 16:21:14,0.002671022,1,20,318,uscls1-zqs0sd,91.051,,
1765210821,2025-12-08 16:20:21,-0.000990182,1,20,130,searn1-3strqkc,133.772,,
1765210821,2025-12-08 16:20:21,-0.000393604,1,20,310,usdfw1-762zq1,33.749,,
1765210818,2025-12-08 16:20:18,-0.00460586,1,20,268,trist1-3drzsgk,155.012,,
1765210813,2025-12-08 16:20:13,0.001015177,1,20,174,usmdw1-2trgvm8,37.791,,
1765210760,2025-12-08 16:19:20,0.001246302,1,20,308,ustul1-762zq1,30.59,,
1765210757,2025-12-08 16:19:17,-0.00172633,1,20,112,usiad1-1tcp71g,32.57,,
1765210688,2025-12-08 16:18:08,,1,20,24,recentmedian,,,
1765210688,2025-12-08 16:18:08,0.000479294,1,20,218,rusvx3-r6np0t,186.266,,
1765210681,2025-12-08 16:18:01,0.002353876,1,19.986385345,306,deham1-2zg3vnt,131.769,,
1765210622,2025-12-08 16:17:02,-0.000997861,1,20,277,usdca1-3grrbhg,38.61,,
1765210619,2025-12-08 16:16:59,-0.000984578,1,19.99996376,228,brqsc3-2w8zaf9,115.62,,
1765210619,2025-12-08 16:16:59,0.000943221,1,20,282,twrmq2-2c0kgjp,205.649,,
1765210569,2025-12-08 16:16:09,-0.000396449,1,20,87,usewr3-1a6a7hp,37.104,,
1765210514,2025-12-08 16:15:14,-0.000168615,1,20,310,usdfw1-762zq1,33.531,,
1765210507,2025-12-08 16:15:07,-0.001919567,1,19.956607819,283,twtpe2-2kg9ezv,197.611,,
1765210451,2025-12-08 16:14:11,-0.001563802,1,20,112,usiad1-1tcp71g,32.489,,
1765210447,2025-12-08 16:14:07,0.001233524,1,20,174,usmdw1-2trgvm8,38.401,,
1765210445,2025-12-08 16:14:05,0.000485603,1,20,308,ustul1-762zq1,32.37,,
1765210386,2025-12-08 16:13:06,,1,20,24,recentmedian,,,
1765210386,2025-12-08 16:13:06,0.003485221,1,20,19,usewr1-1a6a7hp,41.896,,
1765210384,2025-12-08 16:13:04,0.000750509,1,20,133,usday4-1tcp71g,51.771,,
1765210313,2025-12-08 16:11:53,0.00100079,1,20,25,inblr1-1a6a7hp,260.139,,
1765210303,2025-12-08 16:11:43,-0.000626575,1,20,277,usdca1-3grrbhg,39.912,,
1765210247,2025-12-08 16:10:47,-0.000291342,1,20,87,usewr3-1a6a7hp,36.901,,
1765210196,2025-12-08 16:09:56,-0.000155694,1,20,310,usdfw1-762zq1,33.517,,
1765210142,2025-12-08 16:09:02,0.001219844,1,20,308,ustul1-762zq1,30.404,,
1765210141,2025-12-08 16:09:01,-0.001521857,1,20,112,usiad1-1tcp71g,32.574,,
1765210082,2025-12-08 16:08:02,0.003464957,1,20,287,jphnd1-2c0kgjp,168.947,,
1765210078,2025-12-08 16:07:58,,1,20,24,recentmedian,,,
1765210078,2025-12-08 16:07:58,0.001306193,1,20,174,usmdw1-2trgvm8,38.33,,
1765210027,2025-12-08 16:07:07,,1,20,24,recentmedian,,,
1765210027,2025-12-08 16:07:07,-0.003146681,1,16.407577515,148,dehaj1-z4ytm9,134.772,,
1765209965,2025-12-08 16:06:05,-0.000534988,1,20,277,usdca1-3grrbhg,39.884,,
1765209963,2025-12-08 16:06:03,-0.000568115,1,20,256,mdrmo1-13et1by,154.259,,
1765209962,2025-12-08 16:06:02,-0.00104615,1,20,284,twtpe3-2kg9ezv,199.971,,
1765209910,2025-12-08 16:05:10,-0.000035455,1,20,87,usewr3-1a6a7hp,38.897,,
1765209854,2025-12-08 16:04:14,-0.000251408,1,20,310,usdfw1-762zq1,33.558,,
1765209852,2025-12-08 16:04:12,-0.003757947,1,20,9,ussjc1-1a6a7hp,75.592,,
1765209805,2025-12-08 16:03:25,-0.002800144,1,20,254,uslax1-3strqkc,65.295,,
1765209803,2025-12-08 16:03:23,0.000364882,1,20,308,ustul1-762zq1,32.15,,
1765209797,2025-12-08 16:03:17,-0.003908237,1,20,296,zajnb1-1mvmxwb,269.121,,
1765209748,2025-12-08 16:02:28,-0.001459564,1,20,112,usiad1-1tcp71g,32.929,,
1765209694,2025-12-08 16:01:34,0.001239649,1,20,174,usmdw1-2trgvm8,38.598,,
1765209634,2025-12-08 16:00:34,-0.002543204,1,19.957899094,280,twrmq1-2c0kgjp,208.891,,
1765209632,2025-12-08 16:00:32,-0.001278533,1,20,277,usdca1-3grrbhg,39.371,,
1765209629,2025-12-08 16:00:29,,1,20,24,recentmedian,,,
1765209629,2025-12-08 16:00:29,0.002639083,1,19.999998093,257,hkhkg1-3strqkc,223.182,,
1765209577,2025-12-08 15:59:37,-0.00099606,1,20,87,usewr3-1a6a7hp,37.955,,
1765209570,2025-12-08 15:59:30,-0.000468543,1,20,129,usmci1-3strqkc,51.257,,
1765209523,2025-12-08 15:58:43,-0.000571741,1,20,310,usdfw1-762zq1,34.319,,
1765209472,2025-12-08 15:57:52,0.00005942,1,20,132,usdtw1-1tcp71g,56.925,,
1765209471,2025-12-08 15:57:51,-0.006145782,1,20,312,ussjc1-762zq1,82.89,,
1765209424,2025-12-08 15:57:04,0.001449378,1,20,308,ustul1-762zq1,31.108,,
1765209365,2025-12-08 15:56:05,-0.001397199,1,20,112,usiad1-1tcp71g,32.554,,
1765209315,2025-12-08 15:55:15,-0.000763365,1,20,277,usdca1-3grrbhg,38.455,,
1765209302,2025-12-08 15:55:02,0.00110334,1,20,174,usmdw1-2trgvm8,37.831,,
1765209254,2025-12-08 15:54:14,,1,20,24,recentmedian,,,
1765209254,2025-12-08 15:54:14,-0.000530887,1,20,87,usewr3-1a6a7hp,36.779,,
1765209157,2025-12-08 15:52:37,-0.000054974,1,20,310,usdfw1-762zq1,33.593,,
1765209102,2025-12-08 15:51:42,-0.000183754,1,20,250,frlbg1-3strqkc,107.744,,
1765209095,2025-12-08 15:51:35,0.000315801,1,20,308,ustul1-762zq1,33.538,,
1765209040,2025-12-08 15:50:40,0.00888388,1,20,123,cayyz1-3strqkc,52.294,,
1765209040,2025-12-08 15:50:40,-0.001291576,1,20,112,usiad1-1tcp71g,32.539,,
1765208985,2025-12-08 15:49:45,-0.000408285,1,20,277,usdca1-3grrbhg,38.683,,
1765208983,2025-12-08 15:49:43,-0.00152694,1,20,294,ltvno1-344ectk,139.287,,
1765208933,2025-12-08 15:48:53,0.000210412,1,19.999994278,259,gbbhx1-3drzsgk,107.451,,
1765208931,2025-12-08 15:48:51,0.005062343,1,19.995365143,190,frory1-1q8hbq5,124.401,,
1765208926,2025-12-08 15:48:46,-0.000411691,1,20,87,usewr3-1a6a7hp,37.15,,
1765208873,2025-12-08 15:47:53,0.001299742,1,20,174,usmdw1-2trgvm8,38.451,,
1765208872,2025-12-08 15:47:52,0.007137586,1,19.980716705,235,frcqf1-3strqkc,122.69,,
1765208872,2025-12-08 15:47:52,,1,20,24,recentmedian,,,
1765208872,2025-12-08 15:47:52,-0.001174551,1,20,264,gblhr1-32yzyvc,107.242,,
1765208819,2025-12-08 15:46:59,,1,20,24,recentmedian,,,
1765208819,2025-12-08 15:46:59,-0.003520724,1,18.226623535,113,inbom1-3strqkc,300.146,,
1765208763,2025-12-08 15:46:03,-0.00018499,1,20,310,usdfw1-762zq1,33.745,,
1765208702,2025-12-08 15:45:02,0.012712397,1,19.363111496,321,brrte1-k2cg7w,159.964,,
1765208694,2025-12-08 15:44:54,,1,20,24,recentmedian,,,
1765208694,2025-12-08 15:44:54,0.000676218,1,19.982658386,108,dehhn1-3strqkc,116.825,,
1765208694,2025-12-08 15:44:54,-0.001238316,1,20,112,usiad1-1tcp71g,32.684,,
1765208644,2025-12-08 15:44:04,-0.003550493,1,20,308,ustul1-762zq1,39.985,,
1765208638,2025-12-08 15:43:58,-0.000356825,1,20,326,chzrh1-1xmhyma,119.333,,
1765208638,2025-12-08 15:43:58,-0.000703964,1,20,277,usdca1-3grrbhg,39.943,,
1765208581,2025-12-08 15:43:01,-0.000596525,1,20,87,usewr3-1a6a7hp,37.613,,
1765208571,2025-12-08 15:42:51,-0.005245926,1,20,248,debwe1-3yrg1zm,134.546,,
1765208521,2025-12-08 15:42:01,0.001016214,1,20,174,usmdw1-2trgvm8,37.844,,
1765208471,2025-12-08 15:41:11,0.001230764,1,19.981603622,164,twtsa1-3qr47rx,191.82,,
1765208377,2025-12-08 15:39:37,-0.001421782,1,20,100,jphnd1-3strqkc,160.606,,
1765208374,2025-12-08 15:39:34,-0.001110131,1,20,112,usiad1-1tcp71g,32.297,,
1765208373,2025-12-08 15:39:33,-0.000090437,1,20,310,usdfw1-762zq1,33.494,,
1765208319,2025-12-08 15:38:39,,1,20,24,recentmedian,,,
1765208319,2025-12-08 15:38:39,-0.000441114,1,20,277,usdca1-3grrbhg,38.528,,
1765208263,2025-12-08 15:37:43,-0.000375365,1,20,87,usewr3-1a6a7hp,37.119,,
1765208187,2025-12-08 15:36:27,0.000102521,1,19.999881744,263,nokrs1-2kesjr8,128.203,,
1765208114,2025-12-08 15:35:14,-0.001686531,1,20,102,nlein1-3strqkc,112.611,,
1765208112,2025-12-08 15:35:12,0.001324463,1,20,174,usmdw1-2trgvm8,38.524,,
1765208056,2025-12-08 15:34:16,-0.001169822,1,20,112,usiad1-1tcp71g,32.745,,
1765208050,2025-12-08 15:34:10,-0.000085825,1,20,308,ustul1-762zq1,33.165,,
1765208045,2025-12-08 15:34:05,-0.00012135,1,20,310,usdfw1-762zq1,33.492,,
1765207984,2025-12-08 15:33:04,0.000032431,1,19.997179031,127,denue1-3strqkc,134.569,,
1765207980,2025-12-08 15:33:00,-0.003132689,1,20,151,ussfo1-1a6a7hp,74.427,,
1765207979,2025-12-08 15:32:59,0.002609864,1,20,133,usday4-1tcp71g,55.669,,
1765207976,2025-12-08 15:32:56,,1,20,24,recentmedian,,,
1765207976,2025-12-08 15:32:56,0.000816655,1,20,19,usewr1-1a6a7hp,36.743,,
1765207925,2025-12-08 15:32:05,-0.000417124,1,20,87,usewr3-1a6a7hp,36.749,,
1765207801,2025-12-08 15:30:01,0.000944297,1,20,174,usmdw1-2trgvm8,37.789,,
1765207750,2025-12-08 15:29:10,-0.001054634,1,20,112,usiad1-1tcp71g,32.474,,
1765207654,2025-12-08 15:27:34,-0.031864715,0.954557955,19.954557419,39,twtpe1-2kg9ezv,271.911,,
1765207645,2025-12-08 15:27:25,,1,20,24,recentmedian,,,
1765207645,2025-12-08 15:27:25,-0.000567271,1,20,310,usdfw1-762zq1,34.261,,
1765207595,2025-12-08 15:26:35,-0.000367946,1,20,87,usewr3-1a6a7hp,36.759,,
1765207456,2025-12-08 15:24:16,0.001663132,1,19.98242569,59,descn2-19sfa9p,120.898,,
1765207446,2025-12-08 15:24:06,0.000580368,1,20,308,ustul1-762zq1,32.302,,
1765207446,2025-12-08 15:24:06,-0.00092789,1,20,112,usiad1-1tcp71g,32.749,,
1765207445,2025-12-08 15:24:05,-0.000136655,1,20,277,usdca1-3grrbhg,39.19,,
1765207396,2025-12-08 15:23:16,0.001709197,1,20,174,usmdw1-2trgvm8,39.362,,
1765207339,2025-12-08 15:22:19,,1,20,24,recentmedian,,,
1765207339,2025-12-08 15:22:19,-0.051072772,0.826497853,19.129549026,17,sgsin1-1a6a7hp,340.938,,
1765207282,2025-12-08 15:21:22,-0.000391787,1,20,310,usdfw1-762zq1,33.922,,
1765207282,2025-12-08 15:21:22,-0.000189925,1,20,87,usewr3-1a6a7hp,37.342,,
1765207136,2025-12-08 15:18:56,-0.000319813,1,20,171,ausyd1-2trgvm8,216.215,,
1765207120,2025-12-08 15:18:40,-0.000812266,1,20,112,usiad1-1tcp71g,32.776,,
1765207118,2025-12-08 15:18:38,0.000305126,1,20,129,usmci1-3strqkc,51.542,,
1765207067,2025-12-08 15:17:47,-0.000436662,1,20,220,clkna2-k2cg7w,100.852,,
1765207062,2025-12-08 15:17:42,0.00115577,1,20,308,ustul1-762zq1,30.599,,
1765207060,2025-12-08 15:17:40,-0.000617504,1,20,132,usdtw1-1tcp71g,58.374,,
1765207052,2025-12-08 15:17:32,-0.000711508,1,20,277,usdca1-3grrbhg,40.283,,
1765207003,2025-12-08 15:16:43,0.000962073,1,20,174,usmdw1-2trgvm8,38.131,,
1765206932,2025-12-08 15:15:32,,1,20,24,recentmedian,,,
1765206932,2025-12-08 15:15:32,-0.000620218,1,20,87,usewr3-1a6a7hp,37.241,,
1765206931,2025-12-08 15:15:31,0.002047305,1,20,231,bgsof1-3strqkc,143.736,,
1765206919,2025-12-08 15:15:19,0.000612547,1,20,35,sgsin3-1a6a7hp,234.56,,
1765206864,2025-12-08 15:14:24,-0.003214793,1,20,21,deksf1-1a6a7hp,124.288,,
1765206852,2025-12-08 15:14:12,-0.000293317,1,19.999902725,146,fihel2-z4ytm9,127.831,,
1765206850,2025-12-08 15:14:10,-0.00035627,1,20,310,usdfw1-762zq1,33.721,,
1765206789,2025-12-08 15:13:09,0.000395098,1,20,46,nlams2-1a6a7hp,114.999,,
1765206735,2025-12-08 15:12:15,0.001139214,1,20,11,nlams1-1a6a7hp,116.727,,
1765206733,2025-12-08 15:12:13,0.001138098,1,20,308,ustul1-762zq1,33.583,,
1765206733,2025-12-08 15:12:13,-0.000958016,1,20,112,usiad1-1tcp71g,32.43,,
1765206684,2025-12-08 15:11:24,-0.065248161,0.731990516,19.172006607,158,sgsin1-z4ytm9,383.253,,
1765206677,2025-12-08 15:11:17,-0.000518917,1,20,138,brvcp1-k2cg7w,114.58,,
1765206620,2025-12-08 15:10:20,-0.003637923,1,20,187,plkrk2-361g4fk,151.228,,
1765206607,2025-12-08 15:10:07,,1,20,24,recentmedian,,,
1765206607,2025-12-08 15:10:07,0.000013485,1,20,144,defra1-z4ytm9,115.848,,
1765206604,2025-12-08 15:10:04,0.008954554,1,20,123,cayyz1-3strqkc,52.148,,
1765206555,2025-12-08 15:09:15,-0.000287024,1,20,87,usewr3-1a6a7hp,37.175,,
1765206541,2025-12-08 15:09:01,0.001662165,1,20,174,usmdw1-2trgvm8,39.353,,
1765206488,2025-12-08 15:08:08,-0.000046824,1,20,310,usdfw1-762zq1,33.549,,
1765206467,2025-12-08 15:07:47,-0.005062856,1,20,96,depad1-3strqkc,134.678,,
1765206409,2025-12-08 15:06:49,-0.006984327,1,19.999998093,301,rusvo1-r6np0t,181.584,,
1765206404,2025-12-08 15:06:44,0.002129168,1,20,308,ustul1-762zq1,32.187,,
1765206403,2025-12-08 15:06:43,-0.001173121,1,20,50,kricn1-1a6a7hp,191.839,,
1765206349,2025-12-08 15:05:49,-0.001013824,1,20,112,usiad1-1tcp71g,32.784,,
1765206296,2025-12-08 15:04:56,-0.007380086,1,20,149,zajnb2-1ynx3ss,287.221,,
1765206293,2025-12-08 15:04:53,-0.000223202,1,20,277,usdca1-3grrbhg,38.719,,
1765206289,2025-12-08 15:04:49,-0.002952804,1,19.99952507,106,ussmo1-3strqkc,73.569,,
1765206239,2025-12-08 15:03:59,-0.000699013,1,20,87,usewr3-1a6a7hp,37.358,,
1765206232,2025-12-08 15:03:52,-0.000259053,1,19.999998093,104,gblcy1-3strqkc,110.72,,
1765206182,2025-12-08 15:03:02,-0.000228118,1,20,310,usdfw1-762zq1,33.547,,
1765206172,2025-12-08 15:02:52,,1,20,24,recentmedian,,,
1765206172,2025-12-08 15:02:52,0.00064585,1,20,174,usmdw1-2trgvm8,38.991,,
1765206106,2025-12-08 15:01:46,,1,20,24,recentmedian,,,
1765206106,2025-12-08 15:01:46,0.027663802,0.982565403,-29.783132553,167,ussln1-h1g2f6,106.75,,
1765206047,2025-12-08 15:00:47,0.001385999,1,20,308,ustul1-762zq1,30.72,,
1765205997,2025-12-08 14:59:57,-0.000948563,1,20,112,usiad1-1tcp71g,32.435,,
1765205985,2025-12-08 14:59:45,-0.000021558,1,20,119,cncan1-p7px10,245.494,,
1765205928,2025-12-08 14:58:48,-0.001155324,1,20,54,defra3-jsdnqw,118.665,,
1765205922,2025-12-08 14:58:42,-0.000769842,1,20,277,usdca1-3grrbhg,39.457,,
1765205921,2025-12-08 14:58:41,-0.000704305,1,20,87,usewr3-1a6a7hp,37.422,,
1765205870,2025-12-08 14:57:50,-0.000244461,1,20,310,usdfw1-762zq1,33.474,,
1765205817,2025-12-08 14:56:57,,1,20,24,recentmedian,,,
1765205817,2025-12-08 14:56:57,0.001022118,1,20,174,usmdw1-2trgvm8,37.907,,
1765205816,2025-12-08 14:56:56,-0.000126162,1,20,176,fihel4-2trgvm8,127.737,,
1765205764,2025-12-08 14:56:04,-0.00166398,1,20,52,hkhkg1-1a6a7hp,217.846,,
1765205705,2025-12-08 14:55:05,0.001325874,1,20,308,ustul1-762zq1,33.824,,
1765205657,2025-12-08 14:54:17,-0.001020912,1,20,112,usiad1-1tcp71g,32.556,,
1765205653,2025-12-08 14:54:13,0.023939209,1,19.988033295,347,zawkf2-1ynx3ss,229.391,,
1765205604,2025-12-08 14:53:24,-0.004877785,1,20,246,dehaj1-3yrg1zm,136.216,,
1765205601,2025-12-08 14:53:21,-0.009183338,1,20,195,plwro1-1q8hbq5,162.604,,
1765205596,2025-12-08 14:53:16,-0.004611845,1,20,341,rusvx4-r6np0t,173.565,,
1765205542,2025-12-08 14:52:22,-0.00027524,1,20,310,usdfw1-762zq1,33.617,,
1765205539,2025-12-08 14:52:19,-0.000259746,1,20,277,usdca1-3grrbhg,39.926,,
1765205536,2025-12-08 14:52:16,-0.000996298,1,19.999944687,125,defra1-3strqkc,118.116,,
1765205535,2025-12-08 14:52:15,0.001160765,1,20,19,usewr1-1a6a7hp,36.99,,
1765205531,2025-12-08 14:52:11,0.001403293,1,20,133,usday4-1tcp71g,53.122,,
1765205483,2025-12-08 14:51:23,-0.000254465,1,20,87,usewr3-1a6a7hp,36.872,,
1765205476,2025-12-08 14:51:16,0.001043934,1,20,174,usmdw1-2trgvm8,37.945,,
1765205411,2025-12-08 14:50:11,0.004728015,1,20,140,usdtw1-rg6cyf,61.457,,
1765205407,2025-12-08 14:50:07,,1,20,24,recentmedian,,,
1765205407,2025-12-08 14:50:07,-0.002471111,1,20,172,fihel3-2trgvm8,143.389,,
1765205338,2025-12-08 14:48:58,-0.000918784,1,20,112,usiad1-1tcp71g,32.438,,
1765205337,2025-12-08 14:48:57,0.001181629,1,20,308,ustul1-762zq1,30.864,,
1765205285,2025-12-08 14:48:05,-0.000918499,1,20,325,grskg1-1kb83e2,149.551,,
1765205279,2025-12-08 14:47:59,-0.00936385,1,19.999826431,194,plwaw1-1q8hbq5,157.281,,
1765205225,2025-12-08 14:47:05,-0.000223032,1,20,310,usdfw1-762zq1,33.531,,
1765205217,2025-12-08 14:46:57,-0.002942665,1,19.999620438,185,plwaw1-2trgvm8,138.102,,
1765205168,2025-12-08 14:46:08,-0.000629538,1,20,277,usdca1-3grrbhg,38.062,,
1765205164,2025-12-08 14:46:04,-0.003815693,1,20,335,nlams1-1x7260p,124.306,,
1765205163,2025-12-08 14:46:03,-0.000659637,1,20,343,aubwu1-1fcy378,216.312,,
1765205162,2025-12-08 14:46:02,-0.000610501,1,20,87,usewr3-1a6a7hp,38.659,,
1765205106,2025-12-08 14:45:06,-0.001368734,1,20,98,esmad1-3strqkc,134.365,,
1765205091,2025-12-08 14:44:51,0.001103662,1,20,174,usmdw1-2trgvm8,38.03,,
1765205040,2025-12-08 14:44:00,0.001100672,1,19.999998093,304,jphnd2-3strqkc,167.455,,
1765204989,2025-12-08 14:43:09,0.00131073,1,20,308,ustul1-762zq1,30.629,,
1765204939,2025-12-08 14:42:19,0.000938324,1,20,351,rootp1-3mf5y85,151.997,,
1765204928,2025-12-08 14:42:08,-0.000878991,1,20,112,usiad1-1tcp71g,32.416,,
1765204874,2025-12-08 14:41:14,0.002748419,1,20,170,usday6-1tcp71g,66.142,,
1765204872,2025-12-08 14:41:12,-0.000451868,1,20,310,usdfw1-762zq1,34.311,,
1765204869,2025-12-08 14:41:09,-0.000128106,1,19.999990463,289,rupee1-38crthf,158.824,,
1765204814,2025-12-08 14:40:14,-0.000141763,1,20,277,usdca1-3grrbhg,38.763,,
1765204812,2025-12-08 14:40:12,-0.000760729,1,20,87,usewr3-1a6a7hp,37.358,,
1765204806,2025-12-08 14:40:06,-0.000729301,1,20,337,aumel1-1fcy378,225.872,,
1765204798,2025-12-08 14:39:58,-0.002002843,1,19.999998093,92,frmrs1-3strqkc,120.342,,
1765204742,2025-12-08 14:39:02,0.000823739,1,20,174,usmdw1-2trgvm8,38.496,,
1765204692,2025-12-08 14:38:12,-0.116720754,0.461608499,19.302503586,345,sgsin1-1fcy378,459.475,,
1765204680,2025-12-08 14:38:00,-0.000509989,1,20,129,usmci1-3strqkc,51.466,,
1765204673,2025-12-08 14:37:53,0.001524935,1,20,333,frory1-1x7260p,117.706,,
1765204622,2025-12-08 14:37:02,,1,20,24,recentmedian,,,
